inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
30.00333333,62.25666667,20190509120000,0.0,0.0,319,0.0,0.0,21.185,1.505,0.0,334.35,0.0
16.515,89.20666667,20190301080000,0.0,0.0,319,0.0,0.0,3.6,0.668333333,0.0,599.6333333,0.0
18.505,84.47166667,20190301090000,0.0,0.0,319,0.0,0.0,4.621666667,0.758333333,0.0,634.5666667,0.0
23.88333333,78.37833333,20190301100000,0.0,0.0,319,0.0,0.0,6.448333333,0.558333333,0.0,594.3833333,0.0
26.51666667,71.04166667,20190301110000,0.0,0.0,319,0.0,0.0,8.455,0.896666667,0.0,480.4166667,0.0
25.71666667,65.59333333,20190301120000,0.0,0.0,319,0.0,0.0,10.27166667,1.296666667,0.0,412.65,0.0
26.56333333,62.99166667,20190301130000,0.0,0.0,319,0.0,0.0,11.855,1.678333333,0.0,532.9666667,0.0
26.94333333,62.37,20190301140000,0.0,0.0,319,0.0,0.0,12.415,1.875,0.0,496.6666667,0.0
25.18666667,67.37,20190301150000,0.0,0.0,319,0.0,0.0,12.47333333,1.778333333,0.0,417.1666667,0.0
22.31,71.89666667,20190301160000,0.0,0.0,319,0.0,0.0,11.23666667,3.103333333,0.0,334.15,0.0
19.35833333,80.50833333,20190301170000,0.0,0.0,319,0.0,0.0,8.61,2.811666667,0.0,363.05,0.0
17.99,87.69166667,20190301180000,0.0,0.0,319,0.0,0.0,5.851666667,0.52,0.0,394.6,0.0
16.45666667,83.47833333,20190301190000,0.0,0.0,319,0.0,0.0,4.595,0.16,0.0,416.3833333,0.0
16.74166667,84.75833333,20190301200000,0.0,0.0,319,0.0,0.0,3.691666667,0.948333333,0.0,443.9,0.0
16.225,83.03333333,20190301210000,0.0,0.0,319,0.0,0.0,3.461666667,0.545,0.0,466.0166667,0.0
15.65166667,83.83833333,20190301220000,0.0,0.0,319,0.0,0.0,3.041666667,0.191666667,0.0,485.7666667,0.0
15.26,85.64,20190301230000,70.90551181,1476.0,319,15.076402,5.5,2.401666667,0.073333333,0.0,499.9666667,2.660629921
15.15833333,86.81166667,20190302000000,0.0,0.0,319,0.0,0.0,2.048333333,0.221666667,0.0,518.7166667,0.0
15.17,87.06833333,20190302010000,0.0,0.0,319,0.0,0.0,2.085,0.076666667,0.0,539.5,0.0
15.26833333,86.15333333,20190302020000,0.0,0.0,319,0.0,0.0,1.276666667,0.1,0.0,548.05,0.0
15.36666667,86.63166667,20190302030000,0.0,0.0,319,0.0,0.0,0.698333333,0.511666667,0.0,567.4666667,0.0
15.055,87.32666667,20190302040000,0.0,0.0,319,0.0,0.0,0.233333333,0.301666667,0.0,583.6166667,0.0
15.495,85.67833333,20190302050000,0.0,0.0,319,0.0,0.0,-0.238333333,0.308333333,0.0,591.8833333,0.0
16.04833333,85.54833333,20190302060000,0.0,0.0,319,0.0,0.0,-0.891666667,0.561666667,0.0,612.8833333,0.0
