inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
21.355,71.35666667,20171025100000,0.0,0.0,81,0.0,0.0,15.41,0.53,0.0,380.7,0.0
23.14166667,62.745,20171025110000,0.0,0.0,81,0.0,0.0,17.13,0.78,0.0,362.9666667,0.0
23.95833333,58.51,20171025120000,0.0,0.0,81,0.0,0.0,18.04333333,1.618333333,0.0,362.6,0.0
24.18666667,58.60333333,20171025130000,0.0,0.0,81,0.0,0.0,18.53166667,1.6,0.0,366.25,0.0
23.35666667,61.53333333,20171025140000,0.0,0.0,81,0.0,0.0,19.17166667,1.666666667,0.0,368.45,0.0
21.80166667,60.13333333,20171025150000,0.0,0.0,81,0.0,0.0,19.26666667,1.256666667,0.0,362.3166667,0.0
19.64,60.56833333,20171025160000,0.0,0.0,81,0.0,0.0,18.70666667,1.32,0.0,364.2833333,0.0
17.12,72.64833333,20171025170000,0.0,0.0,81,0.0,0.0,16.00833333,0.515,0.0,368.7,0.0
14.915,81.03833333,20171025180000,0.0,0.0,81,0.0,0.0,13.60833333,0.016666667,0.0,375.6,0.0
14.30333333,81.22,20171025190000,0.0,0.0,81,0.0,0.0,12.22666667,0.0,0.0,381.0333333,0.0
14.23833333,81.23166667,20171025200000,0.0,0.0,81,0.0,0.0,11.71333333,0.075,0.0,399.6166667,0.0
14.26666667,81.95666667,20171025210000,0.0,0.0,81,0.0,0.0,11.70166667,0.013333333,0.0,412.55,0.0
14.75333333,81.12833333,20171025220000,0.0,0.0,81,0.0,0.0,9.616666667,0.001666667,0.0,426.6666667,0.0
15.28,82.49,20171025230000,0.0,1338.0,81,0.0,0.0,8.581666667,0.0,0.0,452.9166667,0.0
15.52666667,82.315,20171026000000,0.0,0.0,81,0.0,0.0,9.02,0.135,0.0,472.3,0.0
15.485,81.96666667,20171026010000,0.0,0.0,81,0.0,0.0,8.601666667,0.035,0.0,481.0,0.0
15.43666667,81.69833333,20171026020000,0.0,0.0,81,0.0,0.0,8.296666667,0.021666667,0.0,491.75,0.0
15.32166667,83.51833333,20171026030000,0.0,0.0,81,0.0,0.0,8.175,0.02,0.0,498.55,0.0
15.495,84.25333333,20171026040000,0.0,0.0,81,0.0,0.0,8.591666667,0.036666667,0.0,505.1,0.0
15.23333333,86.63,20171026050000,0.0,0.0,81,0.0,0.0,8.003333333,0.0,0.0,511.0833333,0.0
15.67,87.09666667,20171026060000,0.0,0.0,81,0.0,0.0,7.89,0.0,0.0,515.95,0.0
16.51666667,88.60666667,20171026070000,0.0,0.0,81,0.0,0.0,8.351666667,0.005,0.0,517.6833333,0.0
17.67333333,84.47333333,20171026080000,0.0,0.0,81,0.0,0.0,10.38333333,0.0,0.0,454.6,0.0
18.53,81.60666667,20171026090000,0.0,0.0,81,0.0,0.0,12.62666667,0.02,0.0,371.1333333,0.0
21.35666667,72.69666667,20171026100000,0.0,0.0,81,0.0,0.0,14.83666667,0.155,0.0,369.5333333,0.0
22.54166667,64.1,20171026110000,0.0,0.0,81,0.0,0.0,17.30333333,0.531666667,0.0,370.6666667,0.0
22.765,58.91833333,20171026120000,0.0,0.0,81,0.0,0.0,18.66,0.333333333,0.0,367.1166667,0.0
21.11166667,65.85666667,20171026130000,0.0,0.0,81,0.0,0.0,18.44666667,0.243333333,0.0,356.4333333,0.0
21.55833333,63.125,20171026140000,0.0,0.0,81,0.0,0.0,19.385,0.473333333,0.0,359.9666667,0.0
20.77,62.27666667,20171026150000,0.0,0.0,81,0.0,0.0,19.72333333,0.515,0.0,359.6333333,0.0
18.69333333,67.53666667,20171026160000,0.0,0.0,81,0.0,0.0,18.56833333,0.85,0.0,364.1166667,0.0
16.7,69.20666667,20171026170000,0.0,0.0,81,0.0,0.0,16.52666667,0.051666667,0.0,373.5666667,0.0
14.63333333,77.84666667,20171026180000,0.0,0.0,81,0.0,0.0,13.64166667,0.02,0.0,383.4333333,0.0
14.17333333,76.80666667,20171026190000,0.0,0.0,81,0.0,0.0,12.99833333,0.0,0.0,391.0666667,0.0
14.37,74.515,20171026200000,0.0,0.0,81,0.0,0.0,13.02666667,0.0,0.0,407.8666667,0.0
13.83,76.9,20171026210000,0.0,0.0,81,0.0,0.0,12.34333333,0.0,0.0,409.15,0.0
14.51833333,79.27333333,20171026220000,0.0,0.0,81,0.0,0.0,11.79666667,0.0,0.0,417.3166667,0.0
14.47333333,80.76,20171026230000,0.0,1010.0,81,0.0,0.0,11.98,0.013333333,0.0,421.6,0.0
14.71166667,78.86833333,20171027000000,0.0,0.0,81,0.0,0.0,12.40333333,0.016666667,0.0,413.1166667,0.0
15.15833333,82.09833333,20171027010000,0.0,0.0,81,0.0,0.0,11.47333333,0.005,0.0,423.8166667,0.0
15.455,86.415,20171027020000,0.0,0.0,81,0.0,0.0,11.63166667,0.0,0.0,437.0333333,0.0
15.20666667,89.28666667,20171027030000,0.0,0.0,81,0.0,0.0,11.805,0.003333333,0.0,442.8833333,0.0
14.95666667,90.035,20171027040000,0.0,0.0,81,0.0,0.0,11.715,0.216666667,0.0,456.4333333,0.0
15.32,89.445,20171027050000,0.0,0.0,81,0.0,0.0,10.85666667,0.005,0.0,470.8,0.0
15.65833333,89.94,20171027060000,0.0,0.0,81,0.0,0.0,10.02,0.0,0.0,483.1,0.0
16.50166667,89.60333333,20171027070000,0.0,0.0,81,0.0,0.0,10.28333333,0.01,0.0,485.45,0.0
20.26833333,88.43,20171027080000,0.0,0.0,81,0.0,0.0,13.88166667,0.181666667,0.0,421.9,0.0
19.72166667,77.71833333,20171027090000,0.0,0.0,81,0.0,0.0,15.94833333,0.018333333,0.0,385.1,0.0
20.035,72.33833333,20171027100000,0.0,0.0,81,0.0,0.0,17.22,0.081666667,0.0,366.3833333,0.0
20.92333333,75.74666667,20171027110000,0.0,0.0,81,0.0,0.0,17.785,0.56,0.0,369.7,0.0
23.185,69.51333333,20171027120000,0.0,0.0,81,0.0,0.0,19.62,0.585,0.0,359.0333333,0.0
23.98166667,64.855,20171027130000,0.0,0.0,81,0.0,0.0,20.99333333,0.866666667,0.0,351.4666667,0.0
21.88333333,62.195,20171027140000,0.0,0.0,81,0.0,0.0,20.44166667,1.291666667,0.0,364.0666667,0.0
21.23,69.54666667,20171027150000,0.0,0.0,81,0.0,0.0,20.18333333,0.871666667,0.0,368.2166667,0.0
19.845,67.05,20171027160000,0.0,0.0,81,0.0,0.0,19.41666667,0.413333333,0.0,378.95,0.0
18.07166667,70.95833333,20171027170000,0.0,0.0,81,0.0,0.0,17.66833333,0.23,0.0,393.0166667,0.0
15.95,76.325,20171027180000,0.0,0.0,81,0.0,0.0,15.63333333,0.056666667,0.0,401.4666667,0.0
14.51166667,82.00833333,20171027190000,0.0,0.0,81,0.0,0.0,13.895,0.005,0.0,413.2166667,0.0
14.63166667,81.06333333,20171027200000,0.0,0.0,81,0.0,0.0,13.67666667,0.005,0.0,420.3166667,0.0
14.065,82.255,20171027210000,0.0,0.0,81,0.0,0.0,12.395,0.001666667,0.0,421.7166667,0.0
21.695,72.42,20180130110000,0.0,0.0,81,0.0,0.0,-1.998333333,0.433333333,0.0,452.35,0.0
24.14666667,71.21,20180130120000,0.0,0.0,81,0.0,0.0,-0.096666667,0.896666667,0.0,404.6666667,0.0
24.89333333,68.68666667,20180130130000,0.0,0.0,81,0.0,0.0,0.535,1.896666667,0.0,384.7,0.0
24.725,75.775,20180130140000,0.0,0.0,81,0.0,0.0,0.523333333,1.755,0.0,372.9833333,0.0
23.16666667,80.44,20180130150000,0.0,0.0,81,0.0,0.0,0.796666667,2.141666667,0.0,373.3666667,0.0
19.11166667,84.51666667,20180130160000,0.0,0.0,81,0.0,0.0,0.046666667,1.911666667,0.0,340.8,0.0
15.87166667,91.66,20180130170000,0.0,0.0,81,0.0,0.0,-0.978333333,0.265,0.0,329.6,0.0
13.75666667,81.90833333,20171027220000,0.0,0.0,81,0.0,0.0,11.13666667,0.0,0.0,420.8,0.0
13.43666667,81.825,20171027230000,0.0,916.0,81,0.0,0.0,10.70833333,0.0,0.0,424.2333333,0.0
13.69166667,81.65333333,20171028000000,0.0,0.0,81,0.0,0.0,9.966666667,0.0,0.0,433.2833333,0.0
15.15666667,81.60666667,20171028010000,0.0,0.0,81,0.0,0.0,9.81,0.01,0.0,446.7833333,0.0
14.98,81.515,20171028020000,0.0,0.0,81,0.0,0.0,9.645,0.013333333,0.0,443.0,0.0
14.935,81.63833333,20171028030000,0.0,0.0,81,0.0,0.0,8.671666667,0.0,0.0,443.6333333,0.0
15.545,81.95166667,20171028040000,0.0,0.0,81,0.0,0.0,8.773333333,0.003333333,0.0,449.2333333,0.0
15.085,82.59833333,20171028050000,0.0,0.0,81,0.0,0.0,8.333333333,0.0,0.0,443.3,0.0
15.40666667,83.15666667,20171028060000,0.0,0.0,81,0.0,0.0,8.541666667,0.0,0.0,441.2833333,0.0
15.815,84.80666667,20171028070000,0.0,0.0,81,0.0,0.0,9.993333333,0.005,0.0,447.0666667,0.0
16.6,82.29666667,20171028080000,0.0,0.0,81,0.0,0.0,13.42333333,0.043333333,0.0,399.9833333,0.0
